#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	COG(s)	Protein name
chr	NC_008596.1	4469384	4470145	+	4534065	-	MSMEG_4382	YP_888657.1	253	-	dehydrogenase/reductase SDR family protein member 10
chr	NC_008596.1	4470276	4473152	+	4537724	-	MSMEG_4383	YP_888658.1	958	-	MmpL5 protein
chr	NC_008596.1	4473309	4475720	+	4531125	-	MSMEG_4384	YP_888659.1	803	-	penicillin binding protein transpeptidase domain-containing protein
chr	NC_008596.1	4475954	4477612	+	4531874	-	MSMEG_4385	YP_888660.1	552	-	peptide ABC transporter
chr	NC_008596.1	4477609	4478577	+	4535386	-	MSMEG_4386	YP_888661.1	322	-	ABC transporter permease
chr	NC_008596.1	4478574	4479428	+	4536857	-	MSMEG_4387	YP_888662.1	284	-	ABC transporter permease
chr	NC_008596.1	4479425	4481053	+	4535491	-	MSMEG_4388	YP_888663.1	542	-	ABC transporter ATP-binding protein
chr	NC_008596.1	4481050	4482420	+	4531284	-	MSMEG_4389	YP_888664.1	456	-	monooxygenase, NtaA/SnaA/SoxA family protein
chr	NC_008596.1	4482417	4483634	+	4532046	-	MSMEG_4391	YP_888665.1	405	-	acyl-CoA dehydrogenase
chr	NC_008596.1	4483625	4484047	-	4535026	-	MSMEG_4390	YP_888666.1	140	-	hypothetical protein MSMEG_4390
chr	NC_008596.1	4483869	4485146	+	4534085	-	MSMEG_4392	YP_888667.1	425	-	organophopsphate acid anhydrase
chr	NC_008596.1	4485158	4486039	+	4536172	-	MSMEG_4393	YP_888668.1	293	-	carboxyvinyl-carboxyphosphonate phosphorylmutase
chr	NC_008596.1	4486041	4486934	-	4531934	-	MSMEG_4394	YP_888669.1	297	-	LysR family transcriptional regulator
chr	NC_008596.1	4487077	4487268	+	4535571	-	MSMEG_4395	YP_888670.1	63	-	excalibur domain-containing protein
chr	NC_008596.1	4487275	4488018	-	4533559	-	MSMEG_4396	YP_888671.1	247	-	isochorismatase hydrolase
chr	NC_008596.1	4488131	4488526	-	4536601	-	MSMEG_4397	YP_888672.1	131	-	MerR family transcriptional regulator
chr	NC_008596.1	4488622	4489575	+	4536966	-	MSMEG_4398	YP_888673.1	317	-	hypothetical protein MSMEG_4398
chr	NC_008596.1	4489599	4489976	+	4532385	-	MSMEG_4399	YP_888674.1	125	-	hypothetical protein MSMEG_4399
chr	NC_008596.1	4489984	4491054	-	4532762	-	MSMEG_4400	YP_888675.1	356	-	alcohol dehydrogenase
chr	NC_008596.1	4491063	4491788	-	4533122	-	MSMEG_4401	YP_888676.1	241	-	phosphonoacetaldehyde hydrolase
chr	NC_008596.1	4492467	4493168	+	4535589	-	MSMEG_4402	YP_888677.1	233	-	IS1096, tnpR protein
chr	NC_008596.1	4493176	4494498	-	4532118	-	MSMEG_4403	YP_888678.1	440	-	IS1096, tnpA protein
chr	NC_008596.1	4494217	4494771	+	4535168	-	MSMEG_4404	YP_888679.1	184	-	hypothetical protein MSMEG_4404
chr	NC_008596.1	4495047	4495622	-	4531856	-	MSMEG_4405	YP_888680.1	191	-	ECF sigma factor RpoE1
chr	NC_008596.1	4495727	4496029	-	4531712	-	MSMEG_4406	YP_888681.1	100	-	UsfY protein
chr	NC_008596.1	4496063	4496482	-	4532025	-	MSMEG_4407	YP_888682.1	139	-	hypothetical protein MSMEG_4407
chr	NC_008596.1	4496500	4497018	-	4535877	-	MSMEG_4408	YP_888683.1	172	-	integral membrane protein
chr	NC_008596.1	4497153	4497278	+	4530924	-	MSMEG_4409	YP_888684.1	41	-	hypothetical protein MSMEG_4409
chr	NC_008596.1	4497433	4497702	-	4535373	-	MSMEG_4410	YP_888685.1	89	-	hypothetical protein MSMEG_4410
chr	NC_008596.1	4497720	4498460	-	4534993	-	MSMEG_4411	YP_888686.1	246	-	oxidoreductase FAD-binding region
chr	NC_008596.1	4498464	4499063	-	4531904	-	MSMEG_4412	YP_888687.1	199	-	oxidoreductase, molybdopterin binding
chr	NC_008596.1	4499073	4499372	-	4531770	-	MSMEG_4413	YP_888688.1	99	-	hypothetical protein MSMEG_4413
chr	NC_008596.1	4499356	4499895	-	4534443	-	MSMEG_4414	YP_888689.1	179	-	hypothetical protein MSMEG_4414
chr	NC_008596.1	4499892	4501004	-	4535797	tal	MSMEG_4415	YP_888690.1	370	-	transaldolase
chr	NC_008596.1	4501001	4501126	-	4531607	-	MSMEG_4416	YP_888691.1	41	-	hypothetical protein MSMEG_4416
chr	NC_008596.1	4501152	4501721	-	4536110	msrA	MSMEG_4417	YP_888692.1	189	-	methionine sulfoxide reductase A
chr	NC_008596.1	4501718	4502212	-	4534063	msrB	MSMEG_4418	YP_888693.1	164	-	methionine-R-sulfoxide reductase
chr	NC_008596.1	4502235	4503035	-	4531164	-	MSMEG_4419	YP_888694.1	266	-	glucose-1-dehydrogenase
chr	NC_008596.1	4503248	4503682	+	4537263	-	MSMEG_4420	YP_888695.1	144	-	cupin
chr	NC_008596.1	4503695	4504246	+	4534319	-	MSMEG_4421	YP_888696.1	183	-	hypothetical protein MSMEG_4421
chr	NC_008596.1	4504237	4505727	+	4536508	-	MSMEG_4422	YP_888697.1	496	-	oxidoreductase
chr	NC_008596.1	4505724	4506692	+	4533897	-	MSMEG_4423	YP_888698.1	322	-	oxidoreductase
chr	NC_008596.1	4506742	4507137	+	4532438	-	MSMEG_4424	YP_888699.1	131	-	endoribonuclease L-PSP
chr	NC_008596.1	4507134	4507535	+	4532893	-	MSMEG_4425	YP_888700.1	133	-	oxidoreductase
chr	NC_008596.1	4507529	4508977	+	4534110	-	MSMEG_4427	YP_888701.1	482	-	transmembrane efflux pump
chr	NC_008596.1	4508963	4509754	-	4532185	-	MSMEG_4426	YP_888702.1	263	-	hypothetical protein MSMEG_4426
chr	NC_008596.1	4509784	4510221	-	4533842	-	MSMEG_4428	YP_888703.1	145	-	hypothetical protein MSMEG_4428
chr	NC_008596.1	4510350	4510757	-	4536052	-	MSMEG_4429	YP_888704.1	135	-	hypothetical protein MSMEG_4429
chr	NC_008596.1	4510896	4513175	-	4534317	-	MSMEG_4430	YP_888705.1	759	-	transcriptional regulator
chr	NC_008596.1	4513754	4516585	-	4532179	-	MSMEG_4431	YP_888706.1	943	-	regulatory protein
chr	NC_008596.1	4516598	4516756	-	4532806	-	MSMEG_4432	YP_888707.1	52	-	hypothetical protein MSMEG_4432
chr	NC_008596.1	4516806	4518224	+	4533306	-	MSMEG_4433	YP_888708.1	472	-	dehydrogenase
chr	NC_008596.1	4518221	4519033	+	4536680	-	MSMEG_4434	YP_888709.1	270	-	Cof protein
chr	NC_008596.1	4519067	4519702	-	4537387	-	MSMEG_4435	YP_888710.1	211	-	dimethylmenaquinone methyltransferase
chr	NC_008596.1	4519702	4521636	-	4536243	-	MSMEG_4436	YP_888711.1	644	-	transketolase
chr	NC_008596.1	4521629	4523380	-	4534363	ctaD	MSMEG_4437	YP_888712.1	583	-	cytochrome C oxidase subunit I
chr	NC_008596.1	4523377	4523499	-	4532062	-	MSMEG_4438	YP_888713.1	40	-	hypothetical protein MSMEG_4438
chr	NC_008596.1	4523543	4524148	-	4533028	-	MSMEG_4439	YP_888714.1	201	-	acetyltransferase
chr	NC_008596.1	4524154	4524924	-	4533577	-	MSMEG_4440	YP_888715.1	256	-	glucose-1-dehydrogenase
chr	NC_008596.1	4524954	4525862	-	4531447	-	MSMEG_4441	YP_888716.1	302	-	cupin
chr	NC_008596.1	4525862	4526827	+	4537533	-	MSMEG_4444	YP_888717.1	321	-	hypothetical protein MSMEG_4444
chr	NC_008596.1	4525892	4526812	-	4533660	-	MSMEG_4442	YP_888718.1	306	-	zinc-binding oxidoreductase
chr	NC_008596.1	4526809	4527093	-	4531200	-	MSMEG_4443	YP_888719.1	94	-	hypothetical protein MSMEG_4443
chr	NC_008596.1	4527220	4527378	-	4537364	-	MSMEG_4445	YP_888720.1	52	-	hypothetical protein MSMEG_4445
chr	NC_008596.1	4528883	4529092	+	4535300	-	MSMEG_4447	YP_888721.1	69	-	hypothetical protein MSMEG_4447
chr	NC_008596.1	4529095	4529424	+	4533359	-	MSMEG_4448	YP_888722.1	109	-	transcriptional modulator of MazE
chr	NC_008596.1	4529467	4530054	-	4536945	-	MSMEG_4449	YP_888723.1	195	-	transcriptional regulator
chr	NC_008596.1	4530136	4531071	+	4533311	-	MSMEG_4450	YP_888724.1	311	-	alpha/beta hydrolase
chr	NC_008596.1	4531068	4532780	+	4536586	-	MSMEG_4451	YP_888725.1	570	-	monooxygenase
chr	NC_008596.1	4533018	4533377	+	4537256	-	MSMEG_4453	YP_888726.1	119	-	hypothetical protein MSMEG_4453
chr	NC_008596.1	4533404	4534420	+	4536092	ltaE	MSMEG_4454	YP_888727.1	338	-	L-threonine aldolase
chr	NC_008596.1	4534603	4535847	+	4535167	-	MSMEG_4455	YP_888728.1	414	-	beta-lactamase
chr	NC_008596.1	4535851	4536666	-	4531982	-	MSMEG_4456	YP_888729.1	271	-	hypothetical protein MSMEG_4456
chr	NC_008596.1	4536707	4537615	-	4531343	-	MSMEG_4457	YP_888730.1	302	-	AsnC family transcriptional regulator
chr	NC_008596.1	4537835	4539388	+	4531645	-	MSMEG_4458	YP_888731.1	517	-	transmembrane transporter
chr	NC_008596.1	4539385	4540344	+	4537057	speB	MSMEG_4459	YP_888732.1	319	-	agmatinase
chr	NC_008596.1	4540344	4541966	+	4533728	-	MSMEG_4460	YP_888733.1	540	-	acetolactate synthase
chr	NC_008596.1	4541971	4543458	+	4534754	-	MSMEG_4462	YP_888734.1	495	-	sodium:solute symporter
chr	NC_008596.1	4543424	4544110	-	4537264	-	MSMEG_4461	YP_888735.1	228	-	hypothetical protein MSMEG_4461
chr	NC_008596.1	4544142	4545503	-	4536264	-	MSMEG_4463	YP_888736.1	453	-	CalR5 protein
chr	NC_008596.1	4545500	4547017	-	4535744	-	MSMEG_4464	YP_888737.1	505	-	modulator of DNA gyrase
chr	NC_008596.1	4547090	4547860	-	4531322	-	MSMEG_4465	YP_888738.1	256	-	cutinase
chr	NC_008596.1	4548039	4548956	+	4536752	-	MSMEG_4466	YP_888739.1	305	-	ABC transporter permease
chr	NC_008596.1	4548976	4549770	+	4536359	-	MSMEG_4467	YP_888740.1	264	-	ABC transporter permease
chr	NC_008596.1	4549859	4551151	+	4535547	-	MSMEG_4468	YP_888741.1	430	-	extracellular solute-binding protein UspC
chr	NC_008596.1	4551156	4552001	-	4532772	-	MSMEG_4469	YP_888742.1	281	-	cobalt transporter
chr	NC_008596.1	4551998	4554037	-	4537246	-	MSMEG_4470	YP_888743.1	679	-	ABC transporter
chr	NC_008596.1	4554168	4554617	+	4531714	-	MSMEG_4471	YP_888744.1	149	-	MarR family transcriptional regulator
chr	NC_008596.1	4554636	4555844	+	4534572	-	MSMEG_4472	YP_888745.1	402	-	multidrug-efflux transporter protein
chr	NC_008596.1	4555859	4556590	-	4536711	-	MSMEG_4473	YP_888746.1	243	-	integral membrane protein
chr	NC_008596.1	4556672	4558594	+	4532017	-	MSMEG_4474	YP_888747.1	640	-	acyl-CoA oxidase
chr	NC_008596.1	4558601	4559080	-	4536248	-	MSMEG_4475	YP_888748.1	159	-	LppP protein
chr	NC_008596.1	4559240	4559560	+	4537042	-	MSMEG_4476	YP_888749.1	106	-	hypothetical protein MSMEG_4476
chr	NC_008596.1	4559577	4561130	-	4533152	-	MSMEG_4477	YP_888750.1	517	-	hydrolase, alpha/beta hydrolase fold family protein
chr	NC_008596.1	4561426	4561695	+	4536061	-	MSMEG_4479	YP_888751.1	89	-	hypothetical protein MSMEG_4479
chr	NC_008596.1	4561717	4561908	-	4531488	-	MSMEG_4480	YP_888752.1	63	-	hypothetical protein MSMEG_4480
chr	NC_008596.1	4561918	4562061	+	4531267	-	MSMEG_4481	YP_888753.1	47	-	hypothetical protein MSMEG_4481
chr	NC_008596.1	4562121	4564031	-	4535737	dnaG	MSMEG_4482	YP_888754.1	636	-	DNA primase
chr	NC_008596.1	4564085	4565371	-	4535956	-	MSMEG_4483	YP_888755.1	428	-	deoxyguanosinetriphosphate triphosphohydrolase-like protein
chr	NC_008596.1	4565431	4567473	+	4536262	-	MSMEG_4484	YP_888756.1	680	-	transmembrane protein
chr	NC_008596.1	4567679	4569064	-	4535041	glyS	MSMEG_4485	YP_888757.1	461	-	glycyl-tRNA synthetase
chr	NC_008596.1	4569200	4569544	+	4534548	-	MSMEG_4486	YP_888758.1	114	-	ArsR family transcriptional regulator
chr	NC_008596.1	4569541	4569951	+	4533926	-	MSMEG_4487	YP_888759.1	136	-	ferric uptake regulation protein
chr	NC_008596.1	4569965	4570369	-	4534381	-	MSMEG_4488	YP_888760.1	134	-	hydrolase, nudix family protein
chr	NC_008596.1	4570366	4570830	-	4531230	-	MSMEG_4489	YP_888761.1	154	-	hypothetical protein MSMEG_4489
chr	NC_008596.1	4570835	4571716	-	4535408	uppS	MSMEG_4490	YP_888762.1	293	-	UDP pyrophosphate synthase
chr	NC_008596.1	4571664	4572506	-	4532871	recO	MSMEG_4491	YP_888763.1	280	-	DNA repair protein RecO
chr	NC_008596.1	4572567	4574156	+	4535578	-	MSMEG_4492	YP_888764.1	529	-	amidase
chr	NC_008596.1	4574188	4575093	-	4531439	era	MSMEG_4493	YP_888765.1	301	-	GTP-binding protein Era
chr	NC_008596.1	4575100	4575417	-	4535112	-	MSMEG_4494	YP_888766.1	105	-	hypothetical protein MSMEG_4494
chr	NC_008596.1	4575410	4576780	-	4533771	-	MSMEG_4495	YP_888767.1	456	-	hypothetical protein MSMEG_4495
chr	NC_008596.1	4576777	4577313	-	4535510	-	MSMEG_4496	YP_888768.1	178	-	metalloprotease
chr	NC_008596.1	4577310	4578356	-	4533692	-	MSMEG_4497	YP_888769.1	348	-	PhoH family protein
chr	NC_008596.1	4578360	4578452	+	4532621	-	MSMEG_4498	YP_888770.1	30	-	hypothetical protein MSMEG_4498
chr	NC_008596.1	4578490	4578738	+	4535559	-	MSMEG_4500	YP_888771.1	82	-	hypothetical protein MSMEG_4500
chr	NC_008596.1	4578517	4578684	-	4535012	-	MSMEG_4499	YP_888772.1	55	-	hypothetical protein MSMEG_4499
chr	NC_008596.1	4578798	4580165	-	4535753	-	MSMEG_4501	YP_888773.1	455	-	sodium:dicarboxylate symporter
chr	NC_008596.1	4580149	4580292	+	4533849	-	MSMEG_4503	YP_888774.1	47	-	hypothetical protein MSMEG_4503
chr	NC_008596.1	4580289	4581029	-	4537679	-	MSMEG_4502	YP_888775.1	246	-	16S ribosomal RNA methyltransferase RsmE
chr	NC_008596.1	4581049	4582194	-	4531489	dnaJ	MSMEG_4504	YP_888776.1	381	-	molecular chaperone DnaJ
chr	NC_008596.1	4582259	4583290	-	4531615	hrcA	MSMEG_4505	YP_888777.1	343	-	heat-inducible transcription repressor
chr	NC_008596.1	4583328	4583459	-	4531248	-	MSMEG_4506	YP_888778.1	43	-	hypothetical protein MSMEG_4506
chr	NC_008596.1	4583484	4583798	+	4537220	-	MSMEG_4507	YP_888779.1	104	-	hypothetical protein MSMEG_4507
chr	NC_008596.1	4583805	4584014	-	4533283	-	MSMEG_4508	YP_888780.1	69	-	hypothetical protein MSMEG_4508
chr	NC_008596.1	4583992	4585299	-	4534571	-	MSMEG_4509	YP_888781.1	435	-	MbtG protein
chr	NC_008596.1	4585320	4589759	-	4532531	-	MSMEG_4510	YP_888782.1	1479	-	peptide synthetase mbtf
chr	NC_008596.1	4589756	4595215	-	4532105	-	MSMEG_4511	YP_888783.1	1819	-	linear gramicidin synthetase subunit B
chr	NC_008596.1	4595208	4598201	-	4535546	-	MSMEG_4512	YP_888784.1	997	-	polyketide synthase
chr	NC_008596.1	4598198	4599499	-	4535359	-	MSMEG_4513	YP_888785.1	433	-	polyketide synthase
chr	NC_008596.1	4599486	4600232	-	4537571	-	MSMEG_4514	YP_888786.1	248	-	thioesterase
chr	NC_008596.1	4600229	4603738	-	4532835	-	MSMEG_4515	YP_888787.1	1169	-	non-ribosomal peptide synthetase
chr	NC_008596.1	4603836	4605512	+	4536892	-	MSMEG_4516	YP_888788.1	558	-	2,3-dihydroxybenzoate-AMP ligase
chr	NC_008596.1	4605520	4606146	-	4532366	-	MSMEG_4517	YP_888789.1	208	-	TetR family transcriptional regulator
chr	NC_008596.1	4606212	4606742	+	4536542	-	MSMEG_4518	YP_888790.1	176	-	hypothetical protein MSMEG_4518
chr	NC_008596.1	4606739	4607761	+	4535436	-	MSMEG_4519	YP_888791.1	340	-	NrtC protein
chr	NC_008596.1	4607737	4608453	+	4532853	-	MSMEG_4520	YP_888792.1	238	-	sulfate/thiosulfate import ATP-binding protein CysA
chr	NC_008596.1	4608450	4609616	+	4535273	-	MSMEG_4521	YP_888793.1	388	-	Tat (twin-arginine translocation) pathway signal sequence
chr	NC_008596.1	4609613	4610410	+	4537487	-	MSMEG_4523	YP_888794.1	265	-	binding-protein-dependent transporters inner membrane component
chr	NC_008596.1	4610407	4611492	-	4533216	-	MSMEG_4522	YP_888795.1	361	-	ISMsm2, transposase
chr	NC_008596.1	4611535	4612887	-	4536918	-	MSMEG_4524	YP_888796.1	450	-	salicylate synthase MbtI
chr	NC_008596.1	4612935	4614107	-	4536953	-	MSMEG_4525	YP_888797.1	390	-	coproporphyrinogen III oxidase
chr	NC_008596.1	4614343	4614474	-	4530901	-	MSMEG_4526	YP_888798.1	43	-	hypothetical protein MSMEG_4526
chr	NC_008596.1	4614429	4616138	+	4536168	-	MSMEG_4527	YP_888799.1	569	-	ferredoxin sulfite reductase
chr	NC_008596.1	4616144	4616854	+	4534726	-	MSMEG_4528	YP_888800.1	236	-	phosphoadenosine phosphosulfate reductase
chr	NC_008596.1	4616851	4617564	+	4534698	-	MSMEG_4529	YP_888801.1	237	-	hypothetical protein MSMEG_4529
chr	NC_008596.1	4617583	4618668	-	4532099	cysA	MSMEG_4530	YP_888802.1	361	-	sulfate ABC transporter ATP-binding protein
chr	NC_008596.1	4618684	4619508	-	4533664	cysW	MSMEG_4531	YP_888803.1	274	-	sulfate ABC transporter permease CysW
chr	NC_008596.1	4619505	4620362	-	4535842	cysT	MSMEG_4532	YP_888804.1	285	-	sulfate ABC transporter permease CysT
chr	NC_008596.1	4620359	4621408	-	4535623	-	MSMEG_4533	YP_888805.1	349	-	sulfate-binding protein
chr	NC_008596.1	4621748	4621951	-	4536009	-	MSMEG_4534	YP_888806.1	67	-	hypothetical protein MSMEG_4534
chr	NC_008596.1	4622057	4624063	+	4533923	-	MSMEG_4535	YP_888807.1	668	-	glycoside hydrolase
chr	NC_008596.1	4624067	4625287	-	4534957	-	MSMEG_4536	YP_888808.1	406	-	hypothetical protein MSMEG_4536
chr	NC_008596.1	4625673	4626596	+	4533694	-	MSMEG_4537	YP_888809.1	307	-	major membrane protein I
chr	NC_008596.1	4626583	4628262	+	4532051	-	MSMEG_4538	YP_888810.1	559	-	cysteine desulfurase
chr	NC_008596.1	4628345	4629451	+	4535472	-	MSMEG_4539	YP_888811.1	368	-	alkanesulfonate monooxygenase
chr	NC_008596.1	4629448	4630668	+	4533567	-	MSMEG_4540	YP_888812.1	406	-	hypothetical protein MSMEG_4540
chr	NC_008596.1	4630773	4632392	+	4534635	-	MSMEG_4541	YP_888813.1	539	-	ABC transporter ATP-binding protein
chr	NC_008596.1	4632389	4633327	+	4535863	-	MSMEG_4542	YP_888814.1	312	-	oligopeptide transport integral membrane protein
chr	NC_008596.1	4633332	4634315	+	4532015	-	MSMEG_4543	YP_888815.1	327	-	ABC transporter
chr	NC_008596.1	4634344	4636113	+	4534396	-	MSMEG_4545	YP_888816.1	589	-	extracellular solute-binding protein
chr	NC_008596.1	4636110	4636661	-	4537454	-	MSMEG_4544	YP_888817.1	183	-	methyltransferase small subunit
chr	NC_008596.1	4637637	4638872	-	4532077	-	MSMEG_4547	YP_888818.1	411	-	acyl-CoA dehydrogenase
chr	NC_008596.1	4638869	4639852	-	4535565	-	MSMEG_4548	YP_888819.1	327	-	acetyltransferase, gnat family protein
chr	NC_008596.1	4639849	4641354	-	4537375	-	MSMEG_4549	YP_888820.1	501	-	amino acid permease
chr	NC_008596.1	4641611	4642816	+	4536850	-	MSMEG_4550	YP_888821.1	401	-	transposase
chr	NC_008596.1	4642947	4644329	-	4534458	-	MSMEG_4551	YP_888822.1	460	-	monoxygenase
chr	NC_008596.1	4644326	4645630	-	4534513	ssuD	MSMEG_4552	YP_888823.1	434	-	nitrilotriacetate monooxygenase component A
chr	NC_008596.1	4645741	4646238	+	4536266	-	MSMEG_4553	YP_888824.1	165	-	GAF domain-containing protein
chr	NC_008596.1	4646256	4646960	-	4535540	-	MSMEG_4554	YP_888825.1	234	-	serine/threonine protein kinase
chr	NC_008596.1	4646989	4647762	-	4537474	-	MSMEG_4555	YP_888826.1	257	-	LppR protein
chr	NC_008596.1	4647861	4649756	-	4537468	lepA	MSMEG_4556	YP_888827.1	631	-	GTP-binding protein LepA
chr	NC_008596.1	4649836	4650471	+	4531541	-	MSMEG_4558	YP_888828.1	211	-	hypothetical protein MSMEG_4558
chr	NC_008596.1	4650468	4651241	-	4533502	-	MSMEG_4557	YP_888829.1	257	-	ABC transporter ATP-binding protein
chr	NC_008596.1	4651238	4652257	-	4536275	-	MSMEG_4559	YP_888830.1	339	-	ABC transporter
chr	NC_008596.1	4652260	4653279	-	4537574	-	MSMEG_4560	YP_888831.1	339	-	periplasmic binding protein
chr	NC_008596.1	4653276	4654298	-	4534722	-	MSMEG_4561	YP_888832.1	340	-	iron ABC transporter substrate-binding protein
chr	NC_008596.1	4654776	4655399	-	4536543	-	MSMEG_4563	YP_888833.1	207	-	puromycin N-acetyltransferase
chr	NC_008596.1	4655467	4655898	-	4530974	-	MSMEG_4564	YP_888834.1	143	-	hypothetical protein MSMEG_4564
chr	NC_008596.1	4656041	4657063	+	4531387	-	MSMEG_4565	YP_888835.1	340	-	oxidoreductase
chr	NC_008596.1	4658741	4659601	+	4535480	-	MSMEG_4568	YP_888836.1	286	-	ribonuclease Z
chr	NC_008596.1	4659585	4660424	-	4531240	-	MSMEG_4567	YP_888837.1	279	-	hypothetical protein MSMEG_4567
chr	NC_008596.1	4660425	4661402	-	4532421	-	MSMEG_4569	YP_888838.1	325	-	hypothetical protein MSMEG_4569
chr	NC_008596.1	4661412	4663040	-	4535448	-	MSMEG_4570	YP_888839.1	542	-	hypothetical protein MSMEG_4570
chr	NC_008596.1	4663326	4663586	+	4535509	rpsT	MSMEG_4571	YP_888840.1	86	-	30S ribosomal protein S20
chr	NC_008596.1	4663655	4664614	-	4537550	-	MSMEG_4572	YP_888841.1	319	-	hypothetical protein MSMEG_4572
chr	NC_008596.1	4664622	4666136	-	4536979	-	MSMEG_4573	YP_888842.1	504	-	competence protein
chr	NC_008596.1	4666133	4667011	-	4536350	-	MSMEG_4574	YP_888843.1	292	-	DNA-binding protein
chr	NC_008596.1	4667078	4668343	-	4535765	-	MSMEG_4575	YP_888844.1	421	-	hypothetical protein MSMEG_4575
chr	NC_008596.1	4668449	4669255	-	4531461	-	MSMEG_4576	YP_888845.1	268	-	SpfH domain-containing protein
chr	NC_008596.1	4669359	4670201	-	4532058	-	MSMEG_4577	YP_888846.1	280	-	DegV family protein
chr	NC_008596.1	4670203	4670961	-	4535128	-	MSMEG_4578	YP_888847.1	252	-	hypothetical protein MSMEG_4578
chr	NC_008596.1	4670951	4671631	-	4535734	-	MSMEG_4579	YP_888848.1	226	-	phosphoglycerate mutase
chr	NC_008596.1	4671642	4672043	-	4532829	-	MSMEG_4580	YP_888849.1	133	-	hypothetical protein MSMEG_4580
chr	NC_008596.1	4672040	4672708	-	4535413	nadD	MSMEG_4581	YP_888850.1	222	-	nicotinic acid mononucleotide adenylyltransferase
chr	NC_008596.1	4672767	4674224	-	4536340	-	MSMEG_4582	YP_888851.1	485	-	hypothetical protein MSMEG_4582
chr	NC_008596.1	4674237	4675133	-	4534943	-	MSMEG_4583	YP_888852.1	298	-	ATPase AAA
chr	NC_008596.1	4675173	4676447	-	4536453	proA	MSMEG_4584	YP_888853.1	424	-	gamma-glutamyl phosphate reductase
chr	NC_008596.1	4676563	4677423	+	4537436	rbsK	MSMEG_4585	YP_888854.1	286	-	ribokinase
chr	NC_008596.1	4677428	4678480	-	4534344	-	MSMEG_4586	YP_888855.1	350	-	nitrate/sulfonate/bicarbonate ABC transporter periplasmic protein
chr	NC_008596.1	4678486	4679235	-	4533612	-	MSMEG_4587	YP_888856.1	249	-	aliphatic sulfonate ABC transporter ATP-binding protein
chr	NC_008596.1	4679222	4680112	-	4534358	-	MSMEG_4588	YP_888857.1	296	-	nitrate/sulfonate/bicarbonate ABC transporter inner membrane protein
chr	NC_008596.1	4680109	4681665	-	4536510	-	MSMEG_4589	YP_888858.1	518	-	fused rhodanese/cystathionine beta-lyase
chr	NC_008596.1	4681779	4683116	-	4531101	ssuD	MSMEG_4590	YP_888859.1	445	-	nitrilotriacetate monooxygenase component A
chr	NC_008596.1	4683113	4683253	-	4535709	-	MSMEG_4591	YP_888860.1	46	-	hypothetical protein MSMEG_4591
chr	NC_008596.1	4683272	4684516	+	4535028	-	MSMEG_4592	YP_888861.1	414	-	acyl-CoA dehydrogenase
chr	NC_008596.1	4684539	4685030	+	4536578	-	MSMEG_4593	YP_888862.1	163	-	acyl-CoA dehydrogenase
chr	NC_008596.1	4685185	4685997	+	4534160	-	MSMEG_4595	YP_888863.1	270	-	serine/threonine protein kinase
chr	NC_008596.1	4685629	4685778	-	4532376	-	MSMEG_4594	YP_888864.1	49	-	hypothetical protein MSMEG_4594
chr	NC_008596.1	4686360	4687001	+	4533204	-	MSMEG_4596	YP_888865.1	213	-	hypothetical protein MSMEG_4596
chr	NC_008596.1	4687021	4687713	-	4534259	lppH	MSMEG_4597	YP_888866.1	230	-	lipoprotein lpph
chr	NC_008596.1	4687710	4688420	-	4536977	lppH	MSMEG_4598	YP_888867.1	236	-	lipoprotein lpph
